Clase,m00,m10,m01,m20,m11,m02,m30,m21,m12,m03,mu20,mu11,mu02,mu30,mu21,mu12,mu03,nu20,nu11,nu02,nu30,nu21,nu12,nu03
elefante,3428475.0,498188910.0,345011685.0,75753573690.0,50618986395.0,44655450315.0,11938869818130.0,7716012904425.0,6470022171075.0,6714150254745.0,3362148917.473418,485619435.225368,9936497198.36966,-45922520776.74389,-48292956862.61328,-116561915791.81836,220572952758.98044,0.000286032229635615,4.131369942896003e-05,0.000845339846086751,-2.1099552858555554e-06,-2.2188672981877646e-06,-5.355551615950198e-06,1.0134440786758076e-05
elefante,3189285.0,383071200.0,360936180.0,49762333530.0,43368043290.0,50904281160.0,6864688669110.0,5666369480430.0,6167104969350.0,8176934940660.0,3750909568.378512,15299463.087074896,10056590836.62269,-13419646402.038738,31016058088.515625,49430215095.052734,139781864555.61816,0.00036876520239387207,1.5041443945719281e-06,0.0009886990575629071,-7.387674409994896e-07,1.7074707617082314e-06,2.721191931575683e-06,7.695157329942978e-06
elefante,5680380.0,663135915.0,651224355.0,91784385585.0,76950144870.0,89939399385.0,14036291030505.0,10833594778020.0,10598942817690.0,14165249192925.0,14368923633.002558,925255950.031647,15280105368.549332,-33651677464.24412,94987817969.82812,-112865956416.82812,350631001973.83527,0.00044531718729743074,2.867524302599457e-05,0.0004735562466698753,-4.375858234391202e-07,1.2351634650955171e-06,-1.4676398384412883e-06,4.5593910105976e-06
elefante,1539435.0,66184485.0,109010715.0,3722766165.0,4437935085.0,10086378885.0,241402936155.0,238223062695.0,394660437195.0,1125002469705.0,877315688.2242837,-248731147.58323658,2367094871.8320365,5914763272.71554,-4006791512.515625,-3753962592.55896,75526017034.22142,0.0003701972454438309,-0.00010495604595623876,0.0009988331600795629,2.0115645656128292e-06,-1.3626783451426715e-06,-1.2766932138538086e-06,2.5685805609285172e-05
elefante,5521515.0,710644200.0,558669045.0,103039423350.0,71048536560.0,72113343885.0,16215824259420.0,10336224410880.0,9135596171700.0,10675446556755.0,11576268945.160023,-854721250.3634614,15586991635.443123,-25657533540.490505,130668355717.58203,27241496376.796875,224794439938.95636,0.00037971005287687785,-2.8035479540771396e-05,0.0005112646782934384,-3.581535535144814e-07,1.8239997955490006e-06,3.802640933901377e-07,3.137905962292887e-06
elefante,9710145.0,1482662820.0,1063600410.0,258849859950.0,159904841295.0,156340782030.0,49310232122010.0,27653688731055.0,23640757313295.0,26298673760820.0,32458901029.164886,-2498581439.032938,39839346453.891914,-126545060830.9467,63605414434.078125,316112801842.5469,446288414173.6206,0.00034425668410188064,-2.6499768442163886e-05,0.0004225331379728389,-4.307059891996814e-07,2.164859913330239e-07,1.0759145882284881e-06,1.51897744276084e-06
elefante,2539290.0,345345225.0,390111750.0,49958178885.0,53447386725.0,63571793250.0,7611373778865.0,7805753884995.0,8784519235455.0,10947556700010.0,2990985523.7452316,391914495.00903976,3638828725.24603,3474064783.64136,24065227709.01953,18290824138.683594,62938086418.13491,0.00046386297211230114,6.078084331252344e-05,0.0005643350307448743,3.3810933137213695e-07,2.342120414198584e-06,1.7801332746862442e-06,6.125376365138669e-06
elefante,3162255.0,395788815.0,266859285.0,52094594895.0,32149792080.0,31583186925.0,7160251425525.0,4053619688490.0,3725946500010.0,4577521065765.0,2557544252.624795,-1250398664.2307029,9063220005.598745,-130263968.71641745,-29586357466.904297,-15975369025.269531,382579322670.1514,0.0002557580906589164,-0.00012504165845728587,0.0009063349896975136,-7.3254125091831724e-09,-1.6637929523017094e-06,-8.98377112640341e-07,2.1514401746379014e-05
elefante,1717935.0,212209215.0,190852200.0,27132549525.0,23599178745.0,25020170070.0,3579103976595.0,3004781454165.0,3096440199975.0,3695987445570.0,919246384.3595108,24016970.530654892,3817643638.6507373,434153300.22342706,-15414311903.669922,468563651.4980469,68163414545.164986,0.0003114716150416011,8.137757979653915e-06,0.0012935461591315825,1.1223447701545632e-07,-3.984807288511231e-06,1.2113001639575722e-07,1.7621160956572936e-05
elefante,4298025.0,508794105.0,472832730.0,85632549855.0,60046168095.0,61838342010.0,16403754882855.0,10388745177075.0,8523963488235.0,9488904193980.0,25402225163.36814,4072899983.470484,9821243328.80273,252536265850.36438,3880657094.4257812,307495525841.9336,525065532835.37,0.0013750987480724499,0.0002204783097652049,0.000531653401192073,6.59403747860142e-06,1.0132880612642974e-07,8.029092435798508e-06,1.3710117200710397e-05
elefante,7573500.0,842353485.0,809949615.0,124474487985.0,85781627955.0,117260873565.0,21196254152265.0,12769006067235.0,11891799886035.0,19952575503405.0,30784728469.367176,-4304049851.781311,30640634727.12475,503738753881.732,414480308173.875,-229805509203.66016,858346943331.579,0.0005367129421014901,-7.503848088832975e-05,0.0005342007556966529,3.1912717601715618e-06,2.6258041344443436e-06,-1.4558574781118943e-06,5.437775711270296e-06
elefante,2508435.0,295410870.0,346773225.0,36799283070.0,40254183210.0,63366817875.0,4700813088150.0,4902771691770.0,7170909529710.0,12853867241325.0,2009630512.0677032,-584259918.8655082,15427895966.758158,-106264481323.35786,-46853315852.45117,-130071123557.41406,-171735682895.0151,0.00031938205601114705,-9.285395151578264e-05,0.002451890088352372,-1.0663038989565255e-05,-4.70146494391524e-06,-1.305190073519327e-05,-1.7232703343620816e-05
elefante,3282105.0,571080915.0,698231310.0,105481082265.0,121656451620.0,150722386410.0,20482937362035.0,22529393792970.0,26288474765520.0,32985482837280.0,6113934816.262917,165342896.65061015,2181446292.5095205,1771782832.0071418,31928722375.15625,-7324277064.40625,-7184220723.210595,0.000567565335473884,1.53490181733877e-05,0.0002025067872056921,9.078818048325113e-08,1.6360642835168976e-06,-3.753043409272469e-07,-3.6812769368098685e-07
elefante,2848350.0,393479280.0,329419965.0,64078056480.0,45308096295.0,44826341625.0,11558910236760.0,7499861604135.0,6162902374785.0,7011539424435.0,9721694449.58997,-198927296.1405586,6727964199.261861,21017003007.459385,144008712322.48828,16475362032.109375,271025319332.13922,0.0011982715828294363,-2.451927770928666e-05,0.0008292719290935252,1.5349258581578648e-06,1.0517327150086604e-05,1.2032381208977118e-06,1.9793677086630498e-05
elefante,2969475.0,135626595.0,385248135.0,9559768185.0,16543737765.0,56691798135.0,789781097625.0,1182508488195.0,2226724053705.0,9268494095595.0,3365214174.1751823,-1051929071.7810216,6711203746.773726,45749277960.2061,38352114449.05371,-89647735707.45898,172149807327.07123,0.0003816395392634513,-0.00011929633762188012,0.0007610988701631868,3.0108218625419846e-06,2.5240045265493204e-06,-5.899838743470024e-06,1.1329411668170541e-05
elefante,4443120.0,420432780.0,669178140.0,52954015020.0,64562871405.0,127485357390.0,7963696910820.0,8305115841915.0,12623158512255.0,26799482127210.0,13170321917.286497,1241505852.0936577,26700462304.145996,460394307833.8676,94757177242.5,185817101134.53906,-443794160428.5353,0.0006671451063008302,6.288870984854217e-05,0.001352516884101406,1.106394067464028e-05,2.2771519318733687e-06,4.4654535216973835e-06,-1.0665015138512333e-05
elefante,3714840.0,728943000.0,316057200.0,147966404550.0,63279584670.0,40307668440.0,30949847294370.0,13041341093970.0,8199168715020.0,6218655884610.0,4929854591.18617,1261386432.7677135,13417639886.457993,-19519036997.35031,-42615452492.89844,75175949846.79688,506158923255.21014,0.0003572349021838766,9.140457402769396e-05,0.0009722901930914764,-7.338513613200043e-07,-1.602200345715151e-06,2.826367568291676e-06,1.902990475019474e-05
elefante,5839755.0,786395520.0,627695250.0,131165950890.0,86671322700.0,76700735490.0,24470067313440.0,14859241858500.0,10878412692660.0,10453885046160.0,25268029851.17723,2144363516.7328868,9231924405.877031,1635486279.4244914,183133004445.90625,88725735331.46875,224970042973.12076,0.0007409384404949252,6.287951095911243e-05,0.0002707091812201132,1.9845421943340982e-08,2.222184185036169e-06,1.0766214776841778e-06,2.729845846816999e-06
elefante,3822705.0,440139690.0,522922125.0,55211868150.0,60898609890.0,81500441115.0,7399542886200.0,7703866281090.0,9581890099530.0,13971080548605.0,4534939976.547929,690254290.5903541,9967966384.536728,-1747216686.4895434,-7721203997.402344,9224312326.667969,95219297539.53966,0.0003103344393131592,4.7235394373823655e-05,0.0006821266157953372,-6.115328725388377e-08,-2.7024524757010266e-07,3.228546440714428e-07,3.332713738127034e-06
elefante,809115.0,111093045.0,101523405.0,15760520565.0,14370953910.0,13919044185.0,2299564754745.0,2092065253830.0,2025439045080.0,2079107726925.0,507231913.35959584,431595227.71351963,1180432537.9609206,-3672851656.5102596,-3997936741.9833984,6019016777.907227,36392141056.71346,0.0007747936720155323,0.00065925909332024,0.0018031035440882587,-6.237028902197201e-06,-6.789070003605499e-06,1.0221153783892927e-05,6.179907516309058e-05
elefante,1717680.0,307931625.0,361119525.0,56263237995.0,65077020765.0,77363311935.0,10464038157015.0,11957382981585.0,14006160894015.0,16866583782315.0,1059774209.4633331,338465182.7739034,1442703127.6402953,-2350397586.7654104,7426035476.6875,-5216738367.71875,-4648923854.359857,0.0003591937973216275,0.00011471744941149506,0.000488981530402902,-6.078349740686355e-07,1.9204427824557794e-06,-1.3490977221555776e-06,-1.2022555359881421e-06
elefante,1073040.0,231364050.0,89197470.0,50149679040.0,19287043830.0,8625881430.0,10926337080030.0,4191871037250.0,1869875146560.0,953062857000.0,264005036.7918277,54687245.94581849,1211256947.7804189,-557908003.6465806,-451538880.2207031,909599680.2373047,34654493285.829926,0.00022928750547019847,4.7495693098610215e-05,0.0010519726722449249,-4.6775971133395403e-07,-3.785780001139574e-07,7.626240904885543e-07,2.9054926026967035e-05
elefante,7430955.0,830859870.0,586320225.0,141600336690.0,64437155130.0,61410029985.0,28421421460230.0,10875035370150.0,6508751922720.0,7276597413405.0,48701358890.18599,-1119687284.181053,15147953812.54967,1698335831686.1335,-47185906308.53125,-180851086482.96875,40778333167.07542,0.0008819659458215495,-2.027717659467824e-05,0.00027432457155191907,1.128267281220584e-05,-3.134734204471206e-07,-1.2014606289578521e-06,2.7090554316012434e-07
elefante,609960.0,83990880.0,61724280.0,11707824690.0,8374243860.0,8251708710.0,1649570953500.0,1152482458260.0,1101570502110.0,1328870238690.0,142364785.78595394,-125127565.28428037,2005583158.2943141,-1791735655.3127894,2180961906.9526367,-9357195289.688965,87941109327.15001,0.0003826483698311322,-0.0003363181324134188,0.00539061061936996,-6.166241741347547e-06,7.505760298436753e-06,-3.220270133383492e-05,0.0003026485170988101
elefante,3535830.0,730602795.0,468138180.0,153951755115.0,96144830250.0,67700730300.0,33038975774145.0,20145673537620.0,13855123594080.0,10464593095920.0,2988489329.650585,-585799546.7416698,5719991527.57248,-6838050703.858455,4795476450.9375,21349766320.109375,-13509503463.809204,0.00023903910657780534,-4.685611519422232e-05,0.0004575226857321277,-2.9087331200513816e-07,2.0398739031574598e-07,9.081648424399446e-07,-5.746599705447884e-07
elefante,3524865.0,332654640.0,399389925.0,37952823510.0,37938238275.0,55274623905.0,4855765316640.0,4388359150605.0,5234985929175.0,9009408881865.0,6558966010.910083,246323344.78225306,10021171023.398685,36027881031.64517,41566708238.72266,-37306269433.97656,475511163025.8667,0.0005278984701902831,1.982533781489475e-05,0.0008065540885511204,1.5444807468232703e-06,1.7819249632565964e-06,-1.599284032995686e-06,2.0384708041750078e-05
elefante,3802815.0,429729315.0,459051765.0,52845872325.0,53201184225.0,63937581825.0,6905543898795.0,6629426528715.0,7641538442865.0,10004469425925.0,4285191836.8959913,1326980372.5930338,8523757342.448197,-34674234410.40792,-49698197789.33984,96033703683.08203,228460997546.73804,0.00029631925447820226,9.176014742873194e-05,0.0005894143173055467,-1.2295434628345885e-06,-1.7622910857464071e-06,3.405341591042741e-06,8.101194758086544e-06
elefante,4713420.0,550355280.0,325219095.0,73076007390.0,39449367765.0,32188244805.0,10507472554110.0,5232593345265.0,3927723215445.0,3859374190995.0,8814614553.401857,1475657361.4985912,9748602304.942923,-83585707123.80229,-154150172251.4414,-34324381764.16797,293153679481.60767,0.0003967628905710212,6.64221988033077e-05,0.0004388034900566046,-1.7329724964011865e-06,-3.1959771355596e-06,-7.116433131943772e-07,6.077920271799273e-06
elefante,614550.0,48238350.0,57653460.0,3838742970.0,4507437375.0,5735388600.0,309457200750.0,357213212895.0,447681375945.0,599176661490.0,52332733.692946315,-18000396.03734409,326680683.68464726,-75817548.87519221,-89196124.28259277,866450476.0166016,-178217191.51803604,0.0001385667322876707,-4.766148990827315e-05,0.0008649858634421976,-2.5608060217228075e-07,-3.0126794596486545e-07,2.926514546336e-06,-6.019446209810704e-07
elefante,3253800.0,440117505.0,403138425.0,65513245695.0,55371038130.0,54135579195.0,10446847494705.0,8388338793750.0,7539976492320.0,7791298850955.0,5981799936.986285,841479527.556818,4187644561.1931787,-32873436847.803078,43755098847.39453,8941545534.300781,46344336586.096275,0.0005650022459530238,7.948072954653575e-05,0.00039553789950373187,-1.7213452044859998e-06,2.2911394972627246e-06,4.6820436200270507e-07,2.4267192355609514e-06
elefante,1987470.0,346775520.0,207755385.0,63594191940.0,36371698305.0,24350205765.0,12183606150240.0,6724762890135.0,4264332547935.0,3135244441965.0,3088493101.1393414,122355338.22556014,2632997456.6993847,9869398841.82838,34400015558.53516,-9893089214.03125,39386303639.39138,0.0007818896634223022,3.097574483420838e-05,0.0006665753905848139,1.7723081936512575e-06,6.177420774376965e-06,-1.7765624183957117e-06,7.072838961769818e-06
elefante,1767150.0,170563890.0,190932525.0,17501286480.0,18629498790.0,23901555195.0,1896775043520.0,1929723246210.0,2354028438870.0,3386119450275.0,1038597646.6060596,200845765.9090897,3272163743.863636,7075803764.938343,17851296.30859375,3668701694.2802734,96580216782.14879,0.0003325833504486168,6.431552966420319e-05,0.0010478236540463082,1.70448130580654e-06,4.300175902726787e-09,8.837488520339138e-07,2.3265084714704508e-05
elefante,4423230.0,905907900.0,430128900.0,190040566620.0,88460858385.0,60799321050.0,40729843311150.0,18649036738785.0,12589915721835.0,10244572682670.0,4504403390.321697,367503861.65168196,18972223970.442753,-36836208950.17887,18355273263.453125,66322484009.41406,642415720924.0144,0.00023022804820077428,1.8783774329827823e-05,0.0009697040243171978,-8.95212466799501e-07,4.4607927702818095e-07,1.6118030656911484e-06,1.5612316756509608e-05
elefante,2389605.0,308942190.0,353226510.0,45587656110.0,45912661260.0,54920360820.0,7310951516520.0,6825536923830.0,7170769593360.0,8920396966950.0,5645792596.157293,245460377.23615313,2707142582.3497977,-42731361393.094284,23393975594.371094,-2224592754.3632812,1853344359.256979,0.0009887185520895435,4.298621046431388e-05,0.0004740879245444866,-4.840959324897197e-06,2.6502615551651988e-06,-2.520201249678426e-07,2.0996205984770315e-07
elefante,322320.0,47603655.0,41572650.0,7246677465.0,6138189660.0,5565283710.0,1136315939445.0,935528890740.0,822257693880.0,774471640440.0,216062022.7096522,-1702645.8939871024,203266993.62341854,2228641370.1692924,1359488965.7285156,756456897.1542969,4229995517.4116817,0.0020797155007175362,-1.6388900805193912e-05,0.0019565563263792916,3.7785228431153474e-05,2.3049289942859885e-05,1.282525624799178e-05,7.1716943348321e-05
elefante,8164335.0,1038030795.0,1027521480.0,156592816125.0,128206745505.0,153891999690.0,26168301466065.0,19116406875615.0,19131741442905.0,25954051946340.0,24615388524.548527,-2434505590.6466827,24573397273.343857,-544870135.6240706,27491656586.625,178376446587.3125,400626915214.1561,0.000369287886582652,-3.6523227067774e-05,0.0003686579204784457,-2.8608228356601695e-09,1.4434404422452558e-07,9.365597018020095e-07,2.103478522110648e-06
elefante,7877970.0,943642035.0,856175505.0,148515517725.0,98697391470.0,128047158345.0,26443256543595.0,15639290291820.0,14713053019170.0,22650480753855.0,35483824253.339005,-3857352436.7872314,34998251664.47126,153039440571.77188,422752455015.0781,213690907409.6797,1127152784119.5398,0.0005717442087428135,-6.215279675232725e-05,0.000563920268639084,8.785521843369273e-07,2.4268913385965557e-06,1.2267335320640382e-06,6.470636176334303e-06
elefante,2265930.0,394003815.0,209039310.0,74213473905.0,37356261210.0,25767251220.0,14404491760155.0,7177877913690.0,4713612827940.0,3629382284520.0,5703411266.456782,1008145590.8203897,6482704422.316003,-483312999025.0517,-19149265226.17578,47149433169.3418,56170166592.60173,0.0011108149356939237,0.00019634971551560118,0.0012625926063493061,-6.253343027569728e-05,-2.4776268055431073e-06,6.100427254349221e-06,7.267574435776133e-06
elefante,4643550.0,714148155.0,239441685.0,126618762585.0,37258008435.0,17439337035.0,24615184113135.0,6673712964705.0,2758317009495.0,1646585935485.0,16787364777.30889,433415704.68780637,5092679732.798188,-21545728153.46225,11384376088.75,31561414908.908203,222136133562.6778,0.000778542409732737,2.010038571388865e-05,0.00023618162849055357,-4.6369868084825996e-07,2.450100612536301e-07,6.792523489912127e-07,4.780726433011943e-06
elefante,6059310.0,811366905.0,700743060.0,122029564815.0,95346919950.0,97596693660.0,19816116214575.0,14616231591300.0,13444456787760.0,15474475719540.0,13384148995.495968,1514498800.9864564,16557625492.475391,-108538806460.7762,98242072939.5625,25556562901.640625,357987527146.24414,0.0003645393532126978,4.1249870540054496e-05,0.00045097421508055974,-1.2009560425691973e-06,1.0870251385519763e-06,2.8277728164549774e-07,3.961046725219461e-06
elefante,402135.0,32093280.0,60885075.0,2625286710.0,4848341520.0,9343923945.0,219861293760.0,395951010300.0,742212890430.0,1455350810655.0,64010966.38554224,-10727598.07228901,125645611.21750167,127360630.89563961,182896065.89868164,-251372166.35986328,2591426094.0497556,0.0003958317590677163,-6.633744583622928e-05,0.0007769687932503281,1.2419540193256923e-06,1.783506430239434e-06,-2.4512494179857837e-06,2.527022699760167e-05
elefante,2592330.0,274533510.0,154349205.0,44779824270.0,14653664505.0,15349249425.0,8675744505870.0,2291751285465.0,1333995052485.0,2060808207315.0,15706115246.488298,-1692259437.6923058,6159186013.269232,606836524173.1559,-16043798337.454102,-90007880315.84814,413457995233.2405,0.0023371587267260385,-0.0002518177697423544,0.0009165216932722873,5.608490617073684e-05,-1.4827962532485638e-06,-8.318687687791226e-06,3.821252008486643e-05
elefante,1499910.0,310003245.0,162059640.0,64815085785.0,34217881860.0,24481285710.0,13686973071255.0,7297921845270.0,5196199306410.0,4259013083970.0,743233533.5115616,723195989.8265901,6971350502.601157,-16313481048.92034,-4046723591.25,-19900176488.04883,107445686972.53387,0.00033036565758362107,0.00032145901384733817,0.0030987498399813684,-5.920844308668873e-06,-1.4687251771806452e-06,-7.222606036531239e-06,3.8996531904786035e-05
elefante,4882740.0,661121670.0,395776575.0,99085102650.0,53284850490.0,47378943645.0,16070605789440.0,7808049698700.0,6431408808060.0,7178998783275.0,9569408072.0399,-303190284.41769326,15298780187.856956,63119290653.16616,-141313000525.52344,65463637778.95508,858516084668.9137,0.00040138198489282585,-1.2717099871136807e-05,0.0006416964050454657,1.1981277069539604e-06,-2.682397402289823e-06,1.2426280049937434e-06,1.6296316027370642e-05
elefante,4002990.0,421487715.0,493829685.0,58085721975.0,43833862755.0,82329588915.0,9363037765035.0,5458068369675.0,7126582614765.0,15172901185635.0,13705922401.20111,-8163055930.737351,21408188215.22328,360723480196.1237,11340248299.613281,471909075524.1172,-265756579076.57532,0.0008553409374464923,-0.0005094291144982079,0.0013360136764990972,1.1251570594202402e-05,3.5372137192042345e-07,1.4719635867389412e-05,-8.289393606227333e-06
elefante,5376675.0,713279880.0,543503940.0,110606511120.0,73312252395.0,82166490660.0,19199822933340.0,11338643430015.0,11356295532165.0,14658408962070.0,15981452470.776384,1209991220.0680606,27226117140.022766,286294408730.5667,-163111719380.52734,211308232592.17578,848235335676.1771,0.0005528262746702394,4.185570365378859e-05,0.000941798809574856,4.270988499106308e-06,-2.433328267333741e-06,3.152332017832058e-06,1.2654118462432046e-05
elefante,2018580.0,254838585.0,221476425.0,32836277325.0,28190505000.0,29636262435.0,4314766862055.0,3659421358980.0,3797902291890.0,4541067815145.0,663807368.4948238,229889736.86521247,5336107459.333628,1696331696.9398587,-1385179649.6640625,5982478083.142578,118465063961.65065,0.00016291089776482374,5.641929450791099e-05,0.001309581812477866,2.930190542473972e-07,-2.392716186577835e-07,1.0333946321586477e-06,2.0463286199285696e-05
elefante,3247170.0,374148495.0,391928370.0,46674460245.0,43570234065.0,53696193540.0,6179644175895.0,5274977308875.0,5847525690735.0,8072696327280.0,3563968244.037614,-1588907520.843413,6391048687.449346,-19626501363.35521,7599743420.4140625,44049392675.48242,48869980441.9677,0.0003380055051600229,-0.00015069143506924284,0.0006061248283335767,-1.0329524353377885e-06,3.999782400706506e-07,2.3183412365203937e-06,2.5720511454320076e-06
elefante,3682710.0,453019230.0,439085265.0,62538731640.0,52956049155.0,59397289995.0,9383825490750.0,7223016213645.0,7072860249555.0,8950822591065.0,6811720077.918568,-1056911044.0506889,7045660368.958242,14929101385.142347,26621846397.890625,18281842375.296875,188860308358.92673,0.0005022520875245217,-7.79297698863142e-05,0.0005195013282723409,5.736075574513156e-07,1.0228674783021807e-06,7.02426936496018e-07,7.256411312544201e-06
elefante,4357185.0,475045875.0,462512115.0,56333661855.0,48399580635.0,67616498445.0,7157561746725.0,5466018116055.0,7019897276895.0,11665853879175.0,4541373174.460702,-2026203987.015274,18521163607.995552,25481085796.207565,-71943067225.15625,78110117219.78906,556393342181.214,0.00023920771941397096,-0.00010672622931036189,0.0009755651291721408,6.429880927793072e-07,-1.8154067669550216e-06,1.971025712938625e-06,1.4039994087592963e-05
elefante,2482170.0,370884240.0,246472800.0,57689044230.0,37543884345.0,33134829030.0,9316391834700.0,5942357806485.0,5176047787335.0,5473223036250.0,2271760369.3548326,716077583.7096734,8660743395.317444,17642127117.316364,-711071.146484375,82853857640.4961,463046683302.30566,0.0003687223596151638,0.00011622432537105131,0.0014056983226843614,1.8174904650498523e-06,-7.325449023881689e-11,8.535597507762769e-06,4.770303071611224e-05
elefante,3759210.0,361288335.0,436047450.0,39638243205.0,41449065525.0,61660398420.0,4752427641465.0,4556593924155.0,5778813560055.0,10022621343630.0,4915718789.744604,-458371726.84168035,11081319663.691488,-1980493119.0223742,46884129805.478516,-40877022624.76758,299615217076.7887,0.0003478514803591142,-3.2435802485138904e-05,0.0007841484865630229,-7.228228441727946e-08,1.7111354605105103e-06,-1.4918933810552853e-06,1.0935090926839369e-05
elefante,3523845.0,470862600.0,373677000.0,66840896310.0,50288576520.0,51736860240.0,10009988816010.0,7235867833950.0,6996207550200.0,8433699821160.0,3923376362.681093,357173810.6867371,12111252323.363483,30088845188.886066,52445978353.171875,7282723893.791016,378786057138.7457,0.00031595583244647794,2.876378360155342e-05,0.000975338702194422,1.2908135827050142e-06,2.249936173739664e-06,3.124293691626328e-07,1.6249948591399298e-05
elefante,7554120.0,1286624430.0,902911140.0,240736746870.0,148653001230.0,132148839210.0,48001693806990.0,27272299240500.0,21543477125100.0,21655861066800.0,21597730826.724953,-5131626343.185255,24227793908.08534,-357892213635.1497,246128234646.79688,262491419211.14844,68998653276.44215,0.000378477760516728,-8.992641225874166e-05,0.0004245668794633941,-2.281878682810159e-06,1.56928469097899e-06,1.6736144322187556e-06,4.3992730228724756e-07
elefante,3650070.0,490317570.0,304254525.0,71407136430.0,40319966580.0,30989214915.0,11097979676640.0,5753380281060.0,4023772409220.0,3738377137755.0,5542284673.539191,-550849420.6532077,5627833905.053442,16785967540.712564,-50826782743.89258,-47206968072.98828,217020909735.23526,0.0004159934020545974,-4.134571535297942e-05,0.00042241456552003225,6.594674973697842e-07,-1.9968233069780924e-06,-1.8546122538365972e-06,8.526064158821438e-06
elefante,12310635.0,1516149420.0,1582182435.0,235038161400.0,192037222995.0,271500798825.0,40922210831820.0,29614671140025.0,32913639407325.0,52280224107735.0,48312694861.00048,-2820717408.515955,68156190068.21947,75292645328.22949,101978058314.40625,201273262739.03125,-132575761183.2245,0.0003187868165737629,-1.8612241062149155e-05,0.0004497222712199181,1.4159614128187724e-07,1.9178100981563338e-07,3.7851661636830463e-07,-2.493233718807061e-07
elefante,2941170.0,313041570.0,307516230.0,35618595840.0,33539056050.0,40197749160.0,4270014547440.0,3847829274330.0,4479226026300.0,6216162493590.0,2300214193.218311,808760473.8581585,8045159641.742675,-10671875892.12833,-48459484086.375,31682888262.98242,330921381473.8751,0.00026590593072084494,9.349312214728806e-05,0.0009300245466889573,-7.193503300973081e-07,-3.2664684471819676e-06,2.1356222992832445e-06,2.2306144430996977e-05
elefante,1460895.0,201356925.0,180754965.0,28412956035.0,24869126175.0,23558415465.0,4099601534055.0,3506688875655.0,3235031216385.0,3224383134975.0,659687493.8278915,-44549298.51632197,1193798314.4510393,1558383928.4854443,3464992944.294922,-1029610790.5761719,14111001849.178423,0.00030910088289688216,-2.0873864720292022e-05,0.000559361995566187,6.041252028850475e-07,1.3432438099524325e-06,-3.9914029937024836e-07,5.470289894051495e-06
elefante,3190050.0,332586045.0,292978170.0,37034322945.0,31507405515.0,37245846210.0,4342703695605.0,3547842100125.0,4091009998575.0,5753572749450.0,2359795169.9676285,962288406.6043189,10338365732.719425,-10447158679.2821,-54087510451.2832,31102575048.58789,433890986144.4319,0.0002318885621148173,9.45606117798331e-05,0.0010159139212113455,-5.74783729286381e-07,-2.9757967615306665e-06,1.711207288570194e-06,2.387189539050628e-05
elefante,3204075.0,496496475.0,406780080.0,79564427055.0,63916455840.0,61191703830.0,13152851114715.0,10424007293880.0,9694640771010.0,10221364053510.0,2628415979.2837267,882701692.4791104,9548083289.030645,9133784347.196661,49175069237.35547,-11622715645.144531,28248615319.319847,0.0002560287595427034,8.598221177808325e-05,0.0009300597545321227,4.970431238484222e-07,2.6760134791992744e-06,-6.32486018091465e-07,1.5372357687661549e-06
elefante,5201745.0,1040974260.0,656333280.0,214575835830.0,133562664270.0,99958261920.0,45351268162710.0,27948501023490.0,20584255841640.0,17213037423210.0,6255856672.515816,2217115716.3179603,17145018588.08765,-93538043225.15071,-13112420325.9375,21096480018.234375,274178159594.85233,0.00023120044906638356,8.193892157038596e-05,0.0006336359997236393,-1.51570831963461e-06,-2.1247616363675978e-07,3.418513919697365e-07,4.442835270347873e-06
elefante,6692985.0,910883205.0,711947760.0,153468788685.0,95597255490.0,103437762930.0,28578362080545.0,16417479722100.0,13583886710820.0,17724928648560.0,29501946812.34199,-1295425043.6289783,27706289907.272827,-338152424894.91064,445264260233.1328,-217902939028.22656,827662975289.9214,0.000658583691889321,-2.891828845146409e-05,0.0006184985286480846,-2.9178494278956133e-06,3.842095964230845e-06,-1.880240741073724e-06,7.141737752407361e-06
elefante,1128630.0,198369090.0,101318385.0,35025610680.0,17652881685.0,11389698165.0,6212241568710.0,3088315374165.0,1984634266125.0,1458244745985.0,160069388.85223243,-154934723.14053544,2294232743.1981463,-161216341.63750726,-1510155600.0878906,10587334439.96875,23867016857.495438,0.00012566232962769145,-0.00012163136493283078,0.001801085349832567,-1.1913245369022137e-07,-1.115944824607303e-06,7.82361835693101e-06,1.7636774607455803e-05
elefante,3269610.0,460913265.0,492312690.0,68910555105.0,69460793850.0,78300151080.0,10794452772465.0,10426220231820.0,11075703430500.0,13069071471870.0,3936127618.859381,60024538.420682035,4171498202.4286466,-29534128400.32512,33276435739.441406,19742637552.867188,23013682611.70103,0.0003681944729380877,5.614834026534791e-06,0.00039021158121150515,-1.5278625159617977e-06,1.721459937532619e-06,1.0213281216354932e-06,1.190546155283619e-06
elefante,4380645.0,654687765.0,517374855.0,104742731805.0,77768966445.0,72187632525.0,17707348555605.0,12503869194525.0,10837051464435.0,11499931635345.0,6899590066.581282,447250696.0294468,11083219684.819834,-8750189128.361658,-425218072.2734375,-57041146686.72656,356270310323.5078,0.000359539961860218,2.3306384385248152e-05,0.000577550310136472,-2.1785738669394695e-07,-1.0586845226038426e-08,-1.420179034864253e-06,8.870221846079501e-06
