Clase,m00,m10,m01,m20,m11,m02,m30,m21,m12,m03,mu20,mu11,mu02,mu30,mu21,mu12,mu03,nu20,nu11,nu02,nu30,nu21,nu12,nu03
Planes,4587195.0,593151675.0,609401805.0,86650406325.0,76358385240.0,95909078925.0,13720033244445.0,10964208793140.0,11775906597870.0,16503816177015.0,9952356742.345327,-2440903079.71899,14950985812.050144,-58179322263.78204,84082154106.24219,22831063289.648438,-209988510504.9243,0.00047296775187783,-0.00011599950364061261,0.000710518556654581,-1.2909239323735383e-06,1.8656742773512664e-06,5.065917727352044e-07,-4.659373522868139e-06
Planes,1864560.0,242831910.0,231614460.0,38516360760.0,31288481130.0,29300995830.0,6815972011530.0,5040075835380.0,4073831457690.0,3763125191970.0,6891024748.153719,1124055364.4474826,529994585.1531724,4862230936.871238,-37185888984.80664,-21457369054.191406,-8297098497.484883,0.001982125201300852,0.00032332179130915346,0.00015244693818093646,1.0242233543075334e-06,-7.833164743391298e-06,-4.519970110971426e-06,-1.7477742551616303e-06
Planes,1191615.0,171822060.0,149548830.0,29508398040.0,22123035765.0,19036767960.0,5536303044660.0,3833217707775.0,2871315781695.0,2451281480250.0,4732929199.272418,559201773.9963638,268245782.64498323,-83496159142.43362,-31380172902.66211,-14005927665.28711,-5181438808.143519,0.0033331747629167774,0.00039381895692618997,0.00018891262373174034,-5.386747199816985e-05,-2.0244890333797584e-05,-9.035911640333397e-06,-3.342800588369273e-06
Planes,1077120.0,138692715.0,177581745.0,21091537305.0,22515303285.0,29895266955.0,3513148500975.0,3387705089745.0,3763546672035.0,5104427581575.0,3233110022.922586,-350574563.7890617,617864105.5078125,-35258534731.25784,684401956.4472656,29752429928.103516,-28052035522.091675,0.0027867133877310184,-0.0003021706107687052,0.0005325553916846395,-2.928222242005658e-05,5.683960058511415e-07,2.470940092469335e-05,-2.3297222920752733e-05
Planes,1670250.0,239125485.0,236444415.0,37827505035.0,36144641715.0,35408534745.0,6377483510535.0,5967714159885.0,5687401451265.0,5530925144895.0,3592511724.7259526,2293490442.7854943,1936921881.8404531,-66846802245.049164,-43940579140.9082,-31292789802.20117,-29978316439.309902,0.0012877608963721991,0.0008221176532549296,0.0006943031644390974,-1.85407345309516e-05,-1.2187428352987316e-05,-8.679417548330844e-06,-8.314833142632077e-06
Planes,176970.0,32734350.0,13972215.0,6281459880.0,2609841360.0,1130544795.0,1244311342110.0,504461878380.0,212416081200.0,93352962495.0,226548483.02593637,25384242.492795292,27404194.863112308,-1387594961.5835686,-865472660.9802246,-710421583.8117676,-233575042.03751114,0.007233722705822777,0.000810522184203823,0.0008750195276893228,-0.00010532066364415253,-6.569075093518795e-05,-5.392212767102866e-05,-1.772871703859955e-05
Planes,214965.0,28756860.0,22852590.0,4369951830.0,3080443605.0,2453949660.0,720477854250.0,473203345215.0,333342838845.0,265911365850.0,523013970.0711742,23347188.06049809,24526871.601423603,-4042751489.6120143,2394138471.397217,102663688.73486328,-178976959.29149735,0.011318210822698703,0.0005052415646755119,0.000530770341695456,-0.00018869381198242255,0.00011174545745453837,4.7917866901626915e-06,-8.353678130479546e-06
Planes,1103895.0,136209015.0,144685725.0,20303746425.0,18660536370.0,19595198835.0,3342789115875.0,2835987482700.0,2624100446430.0,2734111950495.0,3496988746.7151766,807841968.0769227,631475818.974359,-25462472067.094646,-24549968064.901367,-5505751367.589844,268040215.78114828,0.00286971456700748,0.0006629348938591697,0.0005182045147059471,-1.9887543837602496e-05,-1.9174829718651783e-05,-4.3002844104593165e-06,2.0935365299730167e-07
Planes,1520565.0,189643755.0,210540240.0,29048558835.0,25988381610.0,29371376850.0,5015120397825.0,3933826239840.0,3594706872480.0,4126404788820.0,5396328374.283081,-270043180.9173209,219586127.96076024,46153121166.65095,-20931723872.441406,6311583154.861328,-1218932160.3604662,0.002333933027123409,-0.00011679472689171356,9.497185508356919e-05,1.6187828760495427e-05,-7.341630493105028e-06,2.213736032057322e-06,-4.2753045912816216e-07
Planes,1019235.0,107055120.0,125885595.0,11813129490.0,12954927435.0,18449198235.0,1369381483830.0,1400172307725.0,1847067084405.0,3030042113715.0,568618932.3617704,-267437847.78208765,2901083199.209405,9142548546.173021,-2685377585.051758,-24677886837.723633,34758919515.5426,0.0005473594975636353,-0.00025743892378590327,0.0027926179589449146,8.717289184117372e-06,-2.5604690923125344e-06,-2.3530011892297748e-05,3.314213226368702e-05
Planes,2702490.0,324061395.0,393134010.0,46905104175.0,50560357305.0,60741162690.0,7574812617345.0,7576008476055.0,8227902138225.0,9849933375540.0,8046204519.739104,3418811655.416119,3551552434.761273,20645159254.593838,-67239581247.08203,-50377591320.828125,-19442259962.078857,0.0011016987993197154,0.00046810899308265594,0.0004862840664189799,1.7195230358755964e-06,-5.600344732204439e-06,-4.1959196196956004e-06,-1.619334269210708e-06
Planes,1504500.0,219170715.0,188416695.0,37831281075.0,28778814225.0,24854650335.0,7095506344125.0,5068806374025.0,3962409793425.0,3450680596605.0,5903197117.797457,1330876863.0279658,1258205699.0923731,-135550344981.63692,-56765852669.01172,8318517277.220703,22854082542.094337,0.0026079718605554587,0.00058796772992332,0.000555862356032544,-4.8822514944449224e-05,-2.044592133382381e-05,2.9961630428737426e-06,8.23158204875269e-06
Planes,1038105.0,123276945.0,105989985.0,18789441675.0,12580222530.0,10968013335.0,3255365825715.0,1904186028960.0,1296032422440.0,1148882736735.0,4150069772.8002954,-6289962.8555632215,146490540.7737664,38426485084.705734,-12712383514.296875,-5155637072.898926,-858984280.6551555,0.003850993917724635,-5.836675050198838e-06,0.00013593366194017328,3.499672894311766e-05,-1.157773965248459e-05,-4.695470657063715e-06,-7.823156338712938e-07
Planes,1111290.0,111477075.0,131199285.0,14947012425.0,13658638695.0,15931493475.0,2389102553355.0,1864379873865.0,1709709872745.0,1984374850035.0,3764388401.9676456,497616339.0970627,442060127.70881194,134483829567.13934,-104617991.86328125,-5927007603.325195,-882371992.5309572,0.0030481730148713116,0.00040293947771220324,0.0003579534331601492,0.00010330029261575527,-8.0359618008605e-08,-4.552678353449439e-06,-6.77771337400009e-07
Planes,2089470.0,255707625.0,247641210.0,39494039685.0,32194972215.0,30402771780.0,6872065776525.0,5094981262125.0,4123850974275.0,3822612636960.0,8200750246.462658,1888844028.796683,1052664389.004149,31615410169.24531,-48110247482.453125,-44541875043.62695,-30204276892.244812,0.0018783707015133492,0.00043263715840517297,0.00024111134803608215,5.009662522527178e-06,-7.623374249207351e-06,-7.057942974474245e-06,-4.786059493047674e-06
Planes,861645.0,111673170.0,104203200.0,17934995580.0,14163855660.0,12843813990.0,3249541320480.0,2330535381180.0,1816100883750.0,1609028547870.0,3461637180.8345647,658639859.8224311,241980415.56969443,27794771609.053165,-9162212946.710938,-7822176484.488281,-2768404752.195991,0.004662563960721279,0.0008871381699113274,0.00032592935247003745,4.0331296135709424e-05,-1.3294727829023438e-05,-1.135028273155241e-05,-4.017063117293421e-06
Planes,1000365.0,117483600.0,116821365.0,16602015720.0,13457760660.0,13795449255.0,2602362287010.0,1868669865600.0,1559631216240.0,1647117480435.0,2804655487.524854,-261826207.90721297,153197356.47973517,-6152226103.25552,-8594500109.797852,634997766.0136719,321899468.0113462,0.0028026092094243626,-0.00026163517936992616,0.0001530855836088738,-6.1466157808566745e-06,-8.586662635091361e-06,6.344187004640494e-07,3.21605922266237e-07
Planes,13011885.0,1631947215.0,1554244380.0,283687544625.0,187298435340.0,260749276920.0,55631581931235.0,32046567524100.0,30598223650110.0,49958468244720.0,79009151560.02469,-7634488473.144802,75097805764.0849,232949982309.27942,75672645609.39062,-281032866200.8594,871899822059.1161,0.00046665611973835776,-4.5092001327951734e-05,0.0004435543218320542,3.814276226349294e-07,1.2390487016635256e-07,-4.601575710572784e-07,1.4276312580367132e-06
Planes,10128090.0,1077112095.0,1147941150.0,168918331395.0,115632042705.0,190740207060.0,31145262412605.0,17221517239365.0,19509256787055.0,36099740180760.0,54368552987.0979,-6450333835.217297,60629901576.604546,1616888372398.4248,-552104284165.7734,686420818401.1016,736937270817.1536,0.0005300205038834799,-6.28821074265089e-05,0.0005910602585223053,4.952918230484559e-06,-1.69122830051465e-06,2.1026721716106135e-06,2.257416223446256e-06
Planes,1133985.0,120372495.0,164295990.0,15054709125.0,16722048555.0,24334742820.0,2050685401425.0,2028065359695.0,2380265924115.0,3674695137840.0,2277170134.1623564,-717968936.2322918,530925018.1065878,-30814971201.385574,-692441757.7138672,5177299405.0859375,-4858265369.453101,0.0017708462637553764,-0.0005583300909956198,0.00041287498485226217,-2.2503159140231315e-05,-5.056674227388539e-07,3.7808113357586125e-06,-3.5478312810937187e-06
Planes,1360935.0,189671805.0,162957495.0,32927318445.0,21654328935.0,21458196705.0,6293802182175.0,3604148104425.0,2762567229135.0,3028048578795.0,6492996738.263072,-1056852873.7774003,1945769457.0601468,-105078547385.10492,-43963632349.27734,25059040063.686523,-7312709880.885946,0.0035056650444323357,-0.0005706105094548994,0.0010505497299794688,-4.863182889152907e-05,-2.0346987078384545e-05,1.1597676013704802e-05,-3.3844249326865985e-06
Planes,2792250.0,351178350.0,366175920.0,49738250820.0,47451663270.0,50792783430.0,7781201942100.0,6860488460580.0,6740863836720.0,7390256016720.0,5570918557.945208,1398102379.9178104,2772439840.4767137,124377220394.95946,-13866030251.933594,-13985738817.980469,2129731357.5024424,0.0007145262860362405,0.00017932067945893086,0.0003555932692014445,9.546740063821041e-06,-1.0643057154029605e-06,-1.0734941066520432e-06,1.6347038156408678e-07
Planes,3114570.0,391096815.0,337810740.0,59374439445.0,41065719945.0,43609510950.0,10087951057665.0,6208369550535.0,5111293883445.0,6141628351320.0,10264379724.67128,-1353202887.619944,6970072420.974293,54499699728.3036,108376085239.08008,-71215387041.3164,-100290054695.4169,0.0010581238853165362,-0.00013949759610202138,0.0007185237012707213,3.1834561290095673e-06,6.33050300299612e-06,-4.159858888887203e-06,-5.85817886869975e-06
Planes,9829995.0,1230856440.0,1054942650.0,202524958620.0,128625792870.0,159906386850.0,36867017773950.0,21442854596340.0,18734514908580.0,28206679345020.0,48404068844.422935,-3468165934.9806805,46691273842.412254,-613781483514.8518,576660077868.3281,-543661095301.72656,1024030746130.1432,0.0005009279634315325,-3.589163762733263e-05,0.000483202451245964,-2.0259584778714218e-06,1.9034288341790035e-06,-1.794506407733208e-06,3.380101595510515e-06
Planes,1850280.0,246407520.0,218920815.0,36347112480.0,29260021920.0,26741161755.0,5807929706130.0,4370692284210.0,3584308621200.0,3362893208775.0,3532259640.1323056,105658742.24917416,838961417.6109453,26668209924.000492,42044887974.75586,-1897329195.9003906,413389479.9114482,0.001031757679557774,3.086245911524148e-05,0.00024505698155313045,5.726644568192421e-06,9.028582346811514e-06,-4.07426293880994e-07,8.87699109325018e-08
Planes,3258645.0,452885100.0,446744190.0,72738913200.0,63041606940.0,62901756270.0,12865011065430.0,10240155941400.0,9009777769710.0,9077748575610.0,9797134085.671804,953288892.907113,1655326757.5013704,32584680021.620335,3033600610.9414062,6335932041.230469,353100696.61657757,0.0009226244316227462,8.977397015286348e-05,0.00015588690482691293,1.6998900592184806e-06,1.5825803778821256e-07,3.3053532781740515e-07,1.8420692291082165e-08
Planes,1766640.0,202451385.0,228605460.0,29794686285.0,27040083465.0,29970153570.0,4999700338725.0,4051847899785.0,3646521074475.0,3975397533240.0,6594394607.907765,842617090.6610849,388316669.54965717,73929300339.32288,3255114726.283203,-6035662685.980469,-3275747607.6126375,0.0021128993661911665,0.00026998158628006576,0.000124419919303745,1.7821589972472105e-05,7.846864463604139e-07,-1.4549725901366316e-06,-7.896602625512358e-07
Planes,1760265.0,250439835.0,207288225.0,42662949675.0,28198520415.0,25098504795.0,7942901595285.0,4633617944055.0,3294544542855.0,3102968809935.0,7031887900.308558,-1293191836.5319448,688311884.4719702,-127833077167.0733,-22381925888.59375,28253093074.359375,-14733585253.64366,0.0022694249810549655,-0.00041735617813150376,0.0002221412240245134,-3.109554040249647e-05,-5.444428751760624e-06,6.872596800912549e-06,-3.5839612538585635e-06
Planes,1426980.0,185123880.0,174888690.0,29256037800.0,23542568745.0,21760139910.0,5149085881770.0,3785281882635.0,3020478209175.0,2742234888030.0,5239687923.859903,854042724.370982,326024582.5839892,-5838467464.636882,-21889578124.882812,-11832233872.970703,-4571925932.662036,0.0025731769275837346,0.00041941487078170586,0.00016010856866304269,-2.400237124898083e-06,-8.9989673457859e-06,-4.864318793313209e-06,-1.8795525405128231e-06
Planes,11793495.0,1560652530.0,1567184610.0,274852044780.0,209261458095.0,284810796930.0,53797971052500.0,36826817382735.0,37809242945055.0,57653729660460.0,68328336634.501045,1873349093.0829613,76554669139.14136,-657652317860.68,-192843761788.57812,-378118692508.3281,-539511300556.21277,0.0004912649659699619,1.3468947493719134e-05,0.0005504103975288671,-1.376860804622814e-06,-4.037376738615261e-07,-7.916292440107126e-07,-1.1295207866115857e-06
Planes,2648940.0,336757845.0,334306530.0,47100662145.0,42354717915.0,47289162480.0,6983791728465.0,5910660009555.0,5990146399725.0,7267159654560.0,4288878499.827204,-145431809.88159454,5098378241.534464,-94565819897.95386,3350551199.220703,15017162674.185547,12213112771.67344,0.0006112227358330008,-2.072598436084268e-05,0.0007265873111648394,-8.280449041286067e-06,2.9338368234215733e-07,1.314944981204432e-06,1.069414488770378e-06
Planes,1779390.0,251335140.0,238777665.0,42051229920.0,34343256945.0,32456695545.0,7722832278390.0,5779734064665.0,4735177815585.0,4461710693145.0,6550663659.191747,616407934.0197775,414943426.0984499,-67351826762.39929,-37284373936.81445,-14695462946.058594,-5040508464.978011,0.0020689167241844694,0.00019468205817956268,0.00013105288845671086,-1.5946725391698676e-05,-8.827728974141444e-06,-3.4794084046359948e-06,-1.193428718854152e-06
Planes,5566905.0,709043565.0,249661065.0,119079381075.0,31756600440.0,16583221455.0,22505486519145.0,5219433147930.0,2095278014640.0,1416854370495.0,28770173882.15061,-42140794.00645858,5386578548.944619,9848065542.605043,-110229524793.32031,-13107996727.984375,189992657558.0113,0.0009283566796188117,-1.3598001791920975e-06,0.00017381424932251177,1.3468412375581974e-07,-1.5075211364689593e-06,-1.7926759787138134e-07,2.598377772013831e-06
Planes,3535575.0,464595975.0,431921295.0,66371822535.0,57215328180.0,57322724745.0,9998505046305.0,8196008987580.0,7709627930100.0,8172447073515.0,5321096702.228625,458253256.179221,4557331541.779296,-121603231431.34677,-32697454096.503906,65110172096.36719,56165397315.720345,0.0004256778406796506,3.665940829323576e-05,0.00036457804819697517,-5.17362539824565e-06,-1.391117464400184e-06,2.7701207942988605e-06,2.3895641804487746e-06
Planes,1480530.0,189808995.0,181710960.0,27212134515.0,22811113995.0,23259555210.0,4248478671105.0,3223475101905.0,2878903445415.0,3067991499570.0,2877974056.9815736,-484850759.57113063,957492445.9076841,21858048165.612114,7947543820.113281,15964224595.216797,-21773550418.4284,0.0013129628889655264,-0.0002211941599888151,0.0004368184087316357,8.19536590818637e-06,2.979819112103675e-06,5.985560147319139e-06,-8.163684673368824e-06
Planes,2347275.0,240722040.0,294419685.0,29005633410.0,29461730490.0,40293400935.0,3907168799430.0,3401603987910.0,3940072366410.0,5978723721645.0,4318666377.265616,-732135669.4220529,3364216704.1368833,46738467757.34369,-86418109201.58398,-8506034192.443359,80755373041.26013,0.0007838296886514601,-0.00013288122389696242,0.0006105988982249807,5.536872685474025e-06,-1.0237521496270718e-05,-1.0076673592802525e-06,9.566685444607111e-06
Planes,3448620.0,458497140.0,426554310.0,75840416490.0,54462970635.0,56552422020.0,14007706911330.0,8752822912935.0,6908820243855.0,7929694899210.0,14882808116.743555,-2247809674.130446,3792599430.217384,-32710406456.609875,-30060649851.9375,-53819289385.23828,-3385179109.863937,0.0012513943718375762,-0.00018900306669977912,0.00031889395767113423,-1.4810597665141507e-06,-1.361084250360258e-06,-2.436826466115385e-06,-1.5327393099545364e-07
Planes,527595.0,59672295.0,59545050.0,8070532995.0,6538613355.0,7521209190.0,1255281497955.0,854297298675.0,787674776205.0,1019662665090.0,1321449340.7443209,-196078576.10198167,800878293.1899467,43565967175.18822,-12199490417.485352,-18733162282.946777,-9966981329.752888,0.004747327317964103,-0.0007044153355679377,0.0028771677297016636,0.00021547440104346057,-6.033787520824702e-05,-9.265298544472092e-05,-4.929603246506094e-05
Planes,3134715.0,290107380.0,453455790.0,32685397650.0,41194074450.0,68498048490.0,4025922524850.0,4576995442170.0,6162924241290.0,10795287443820.0,5836930746.162042,-771741001.3983588,2902881629.687622,-79378419102.06168,-8304112314.662109,46933303798.75,46784419837.20224,0.0005940026964210264,-7.853720657397053e-05,0.00029541544870295114,-4.562546357627917e-06,-4.773072810366752e-07,2.6976522929123135e-06,2.6890946775786606e-06
Planes,2042040.0,274431000.0,256093950.0,43326267660.0,35629712565.0,33251407890.0,7581208062990.0,5723075503995.0,4718320172055.0,4413232430220.0,6445318334.325672,1213090563.2517462,1134450716.4860141,26184032208.9585,-36564041035.52539,-54626208408.8125,-41399369226.501045,0.0015456668127313865,0.00029091407548794416,0.0002720552705385078,4.394160484392659e-06,-6.136116201883028e-06,-9.16727891589122e-06,-6.947572890306503e-06
Planes,1783215.0,251714580.0,106767735.0,37902472230.0,15145213470.0,7510873275.0,5947548994230.0,2275146756720.0,1078862119710.0,590977079115.0,2371013721.3084497,74122450.08579935,1118290643.612183,-72051740624.12605,-15141578495.515625,9768328963.246582,7360607952.45801,0.0007456356256347731,2.3310004048735436e-05,0.0003516796786950385,-1.696817776117073e-05,-3.565840231909672e-06,2.300440500704018e-06,1.7334224417858653e-06
Planes,981495.0,122327070.0,154243380.0,16329105540.0,19598804790.0,24847507530.0,2319088701480.0,2677732846620.0,3226587658170.0,4108602237690.0,1083065514.5440373,374926173.9127044,607933947.0226033,13964275524.292984,18133285228.012695,11917635829.220703,12704531014.300028,0.001124290509865299,0.0003891970832508868,0.000631073889883949,1.463181428903158e-05,1.9000116507637787e-05,1.2487338416813067e-05,1.3311849806106695e-05
Planes,434775.0,61395075.0,70669935.0,8699379315.0,9986968410.0,11663956785.0,1236868356465.0,1416126453360.0,1649638058790.0,1952873701965.0,29710557.008798975,7586063.797655479,177004423.65395975,28130487.04019451,-45278324.24560547,91247490.34863281,-570838469.5568275,0.000157174347630579,4.013168208618017e-05,0.0009363861743587814,2.256918320999251e-07,-3.6326949969987075e-07,7.320816465736092e-07,-4.579856006165576e-06
Planes,2078760.0,240361470.0,275944425.0,35151783150.0,31469520930.0,37018122285.0,5821170196590.0,4569488277360.0,4160082515400.0,5016903122715.0,7359427966.832684,-437196358.81869,387955412.16205007,54761318225.36973,4378178030.197266,-4153131509.5625,-55417368.22214714,0.0017030812042943917,-0.00010117374674305112,8.977865854998357e-05,8.78947662356268e-06,7.027203635208829e-07,-6.665992255272215e-07,-8.89477606297413e-09
Planes,11856735.0,1407821085.0,1446149370.0,237951765135.0,170826837075.0,254714640210.0,45908762811075.0,28919096518455.0,30161465545965.0,50910520400040.0,70792744766.35912,-883129888.5415161,78329825979.82643,844033805642.3552,106171418534.71875,133100597103.29688,735773856801.9651,0.0005035684635867245,-6.281948278571292e-06,0.0005571818164680172,1.7436007934986827e-06,2.1932838278098306e-07,2.7495854451923975e-07,1.5199579353094034e-06
Planes,1651380.0,230015865.0,214435620.0,39327974505.0,30185720625.0,28000707990.0,7450756206195.0,5189317089225.0,3983145909945.0,3676566162600.0,7289740935.683288,317613574.46571517,155732802.71154654,-57854899885.808556,-5992844561.78125,523862654.73046875,163094570.7270906,0.0026731175271917126,0.00011646757000956888,5.710656773125833e-05,-1.6509069472808966e-05,-1.7100761976162456e-06,1.4948578215890862e-07,4.6539525676924686e-08
Planes,809880.0,101013150.0,91437900.0,16497515190.0,11270006775.0,10466938590.0,3065655278820.0,1813189644885.0,1280170888215.0,1214181057210.0,3898541918.7468514,-134683189.42065504,143323293.40050328,35485407043.84123,-15832676645.16211,5083045793.154297,68786209.58909525,0.005943754456673014,-0.00020533928428689943,0.00021851206980688908,6.011711154350803e-05,-2.6822710156137263e-05,8.611371726701147e-06,1.165332055910702e-07
Planes,8415.0,1189065.0,329460.0,168168675.0,46517355.0,13004490.0,23804821965.0,6573800805.0,1834587045.0,517239960.0,150187.2727272625,-36341.36363636648,105631.81818181911,-365248.04407667177,12667.341598510742,-141160.64738368988,-176818.73278241834,0.0021209229441281146,-0.0005132074812840082,0.001491717259015927,-5.622799508032419e-05,1.9500699117565508e-06,-2.173093139126939e-05,-2.7220304114515526e-05
Planes,2494665.0,308536740.0,352534185.0,42115836210.0,45512381895.0,53196218355.0,6189601080060.0,6421861869945.0,7121958355515.0,8470205014005.0,3956436078.1876717,1911438209.7930074,3377765138.390062,2119159332.297348,-2555766013.248047,2492449465.7539062,-1890775702.0231807,0.0006357402166215946,0.00030713958662242235,0.0005427564349177154,2.15592190999418e-07,-2.6001027203587374e-07,2.5356877752777455e-07,-1.923576344992086e-07
Planes,3085500.0,390048255.0,426077205.0,64595305875.0,55404195270.0,69461877855.0,12142015543395.0,9520091933790.0,9107476494990.0,11905243420245.0,15288016544.730991,1542367266.2640495,10624806190.565693,111091968900.78307,210163978874.78125,-99400612173.32422,-621121260097.1359,0.0016058317579231193,0.00016200808857716055,0.001116014700315643,6.64306936178857e-06,1.2567370106308363e-05,-5.9439504745962204e-06,-3.714176329516569e-05
Planes,1995885.0,155410005.0,247534110.0,18851644845.0,21603071385.0,34723147020.0,2941037019795.0,2844542210715.0,3232496239965.0,5225144521140.0,6750612143.165963,2328775885.6247597,4023414513.6220775,421874065283.7727,143857916378.99902,-48868860964.7168,-79283316924.76833,0.0016946192200398191,0.0005845971137506585,0.0010100055254801668,7.496249662733122e-05,2.5562008804977882e-05,-8.683472454712212e-06,-1.4087795071211231e-05
Planes,1773780.0,259956180.0,255056610.0,44010265380.0,38086871655.0,37072521690.0,8162990682840.0,6531090512025.0,5636546977725.0,5446821304740.0,5912409095.572168,707071443.3898798,397243862.59631795,-19915334329.796017,-4513833409.3828125,43233034.451171875,1821895412.3966093,0.0018791652333261402,0.00022473141699397411,0.00012625764619404205,-4.752676094220862e-06,-1.0771994977745811e-06,1.0317306549521335e-08,4.347845047076703e-07
Planes,841500.0,118607130.0,88765755.0,18396559860.0,12694188915.0,9713553075.0,3041658124380.0,1979686373625.0,1407036160575.0,1099512665115.0,1679208360.49091,182897836.17272806,350083959.4681819,-24646492955.075447,-12435432957.185547,-648665758.8105469,1019728233.1085002,0.002371353760584292,0.00025828567902325914,0.0004943835043570258,-3.7941965935191135e-05,-1.9143688090265372e-05,-9.985864588919702e-07,1.5698174159820106e-06
Planes,2748645.0,295518480.0,453857415.0,44283885480.0,51152669775.0,81401378205.0,7691339668740.0,8062127682705.0,9508978903995.0,15078053825475.0,12511440503.835238,2356534436.486227,6460251522.404676,239875297694.87964,243231921489.9414,-21052370487.867188,-496414758854.8947,0.0016560369029195493,0.00031191516185731353,0.0008550905804942978,1.9150887092642546e-05,1.941886934812878e-05,-1.6807548510412152e-06,-3.963218843002356e-05
Planes,4257990.0,514116465.0,831950250.0,78688350075.0,99860285565.0,165050333550.0,13658159564025.0,15127622802705.0,19678383214515.0,33246722823450.0,16613112795.415915,-590706942.2314093,2499172444.628103,145416221909.94437,-104307799997.64062,-19224449022.164062,21647015449.324093,0.0009163085510280038,-3.258087927192061e-05,0.00013784370874422633,3.886881174689239e-06,-2.788079753819776e-06,-5.138570375201893e-07,5.786106648424142e-07
Planes,1535865.0,193408320.0,210783255.0,29354929860.0,26307591375.0,29223100215.0,4953923645250.0,3946578080175.0,3626196649845.0,4089066134595.0,4999417985.439151,-235910321.88195175,295049514.9742647,-1815130634.323553,-22698925379.39453,10944771127.771484,-2519505297.6944966,0.0021194021035314875,-0.00010000940787460075,0.00012508027224442458,-6.209051721044291e-07,-7.764664373333624e-06,3.7438985780023975e-06,-8.618519465768476e-07
Planes,2491860.0,326094510.0,289499715.0,51024240810.0,38190300420.0,34260205995.0,8750458760250.0,6006569790750.0,4554369337050.0,4124957521275.0,8350242490.616048,305239578.67478716,626661179.0467695,-112262769762.196,-1222410363.8242188,20927225.720703125,-938932323.9169415,0.0013447817605711603,4.915792786467879e-05,0.00010092192227796501,-1.1453195030310764e-05,-1.2471190879762638e-07,2.135023019031738e-09,-9.579110731779699e-08
Planes,1710285.0,209537835.0,215881725.0,32709005295.0,25304452995.0,27711135345.0,5773506802485.0,3805323729015.0,3125450997645.0,3606940722135.0,7037199545.380947,-1144582851.40301,461338270.84240633,41775968780.64579,-42929433935.33008,19335780093.14258,-7378940040.030256,0.0024058186787394953,-0.00039130037247241486,0.0001577184534917091,1.092082160913462e-05,-1.1222353507839406e-05,5.0546429259228835e-06,-1.9289579677923483e-06
Planes,8925.0,1206150.0,1158720.0,163047000.0,156581475.0,150492840.0,22046639550.0,21165113475.0,20335116525.0,19553304120.0,44442.85714286204,-11256.428571423867,57877.71428572181,-10147.959185312568,-3158.8775482177734,6959.938781738281,5330.644898384854,0.0005579374606986266,-0.00014131366832441359,0.0007265992111131111,-1.3485223536145884e-06,-4.197708039926163e-07,9.248788702803667e-07,7.083684190470193e-07
Planes,2365890.0,303841935.0,273965115.0,46382543895.0,35879908875.0,34810956525.0,7790531977215.0,5434198394955.0,4618280053605.0,4698707265255.0,7361320818.464647,695648125.7269884,3086369060.255981,-56966347117.662285,-115481901840.81445,-13463191975.113281,-47118879106.1366,0.0013151238328434737,0.00012427979325689394,0.0005513898399743884,-6.616556118340093e-06,-1.3413050385768649e-05,-1.5637296358731063e-06,-5.472787419475828e-06
Planes,689010.0,79340190.0,81861120.0,12182246070.0,9825139035.0,9933090480.0,2131304257050.0,1528052296995.0,1239466075635.0,1229643163260.0,3046143910.0370097,398749266.4729831,207189596.62472194,26973418600.75852,-11150316224.623047,910163419.3500977,262665708.10163856,0.00641651725916386,0.0008399411275259609,0.00043643230980691726,6.844979935836534e-05,-2.8295890841819745e-05,2.3096999442290185e-06,6.665604862327135e-07
Planes,1644495.0,253238715.0,198505515.0,44437609935.0,29912992770.0,27442292415.0,8144887038165.0,5092488767430.0,4215360152130.0,4000152884025.0,5440929023.929296,-655225156.4839479,3480869920.3039246,-373856397639.15247,-69736652646.65234,147655930729.9707,-152726961140.86996,0.002011907204873642,-0.0002422843980038739,0.0012871307898131503,-0.0001078011573646664,-2.010850132168382e-05,4.257645535816526e-05,-4.40386824346001e-05
Planes,1318095.0,194766960.0,141424785.0,33610978290.0,20576494680.0,15440623575.0,6451077876060.0,3520392205650.0,2206933695720.0,1716600965715.0,4831437583.418456,-320994076.95879287,266474661.38131133,56761164993.182365,8970572756.78711,-5752246922.024414,2719103824.9951334,0.002780884478730252,-0.00018475814516214105,0.00015337779636301812,2.8456698926560362e-05,4.497315870267222e-06,-2.883837194513947e-06,1.3631982167250966e-06
Planes,1546830.0,179198190.0,201352080.0,26550414870.0,22566787020.0,26518349130.0,4489444180260.0,3249912177180.0,2882626861320.0,3530471543220.0,5790543843.916916,-759582580.2373871,308190211.2265105,71960526371.60083,-30182992857.618164,8262450907.125,-1677584753.910931,0.002420104846974626,-0.0003174605932810841,0.0001288052804855187,2.418175770911525e-05,-1.0142752659281885e-05,2.776530356209393e-06,-5.6373890104825e-07
Planes,1158210.0,145922220.0,146073435.0,22420772490.0,18992348490.0,18610486755.0,3882010221990.0,2972519705100.0,2488292271030.0,2391997607115.0,4036114880.647292,588639388.6922063,187706419.22390977,40214189341.42738,-3512608316.9296875,-4910772921.734375,-2503882407.648258,0.003008769365092692,0.000438808163830055,0.00013992796054942107,2.7855505403378707e-05,-2.433108351916735e-06,-3.4015869496893944e-06,-1.7343855757853085e-06
